name,description,category,subcategory,price,image_url,local_image_path,features
GAS Men Brown Count Casual Shoes,Men Casual Shoes in Brown for Casual,Footwear,Shoes,93.0,/static/images/fashion_39943.jpg,static/images/fashion_39943.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""brown""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""casual shoes"", ""season"": ""summer"", ""year"": 2013}"
Red Rose Women White & Pink Polka Dot Print Bath Robe,Women Bath Robe in Pink for Casual,Apparel,Loungewear and Nightwear,122.0,/static/images/fashion_52472.jpg,static/images/fashion_52472.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""loungewear and nightwear"", ""colors"": [""pink""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""bath robe"", ""season"": ""winter"", ""year"": 2015}"
Puma Unisex White Cap,Unisex Caps in White for Casual,Accessories,Headwear,98.0,/static/images/fashion_58148.jpg,static/images/fashion_58148.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""headwear"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""unisex"", ""article_type"": ""caps"", ""season"": ""fall"", ""year"": 2012}"
United Colors Of Benetton Women Yellow Muffler,Women Mufflers in Yellow for Casual,Accessories,Mufflers,102.0,/static/images/fashion_20052.jpg,static/images/fashion_20052.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""mufflers"", ""colors"": [""yellow""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""mufflers"", ""season"": ""fall"", ""year"": 2011}"
ADIDAS Women's Adi Groove Blue Flip Flop,Women Flip Flops in Blue for Casual,Footwear,Flip Flops,80.0,/static/images/fashion_5630.jpg,static/images/fashion_5630.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""flip flops"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""flip flops"", ""season"": ""summer"", ""year"": 2011}"
Coolers Men Brown Pokar Flip Flops,Men Flip Flops in Brown for Casual,Footwear,Flip Flops,67.0,/static/images/fashion_44517.jpg,static/images/fashion_44517.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""flip flops"", ""colors"": [""brown""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""flip flops"", ""season"": ""summer"", ""year"": 2013}"
Baggit Women Beige Bag,Women Handbags in Beige for Casual,Accessories,Bags,142.0,/static/images/fashion_47392.jpg,static/images/fashion_47392.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""bags"", ""colors"": [""beige""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""handbags"", ""season"": ""fall"", ""year"": 2012}"
Aurelia Women Navy Blue Kurta,Women Kurtas in Navy Blue for Ethnic,Apparel,Topwear,75.0,/static/images/fashion_50325.jpg,static/images/fashion_50325.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""navy blue""], ""patterns"": [], ""style"": [""ethnic""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""kurtas"", ""season"": ""summer"", ""year"": 2012}"
Puma Men Cabana Racer Sketch White Sports Shoes,Men Sports Shoes in White for Sports,Footwear,Shoes,63.0,/static/images/fashion_8913.jpg,static/images/fashion_8913.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""white""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sports shoes"", ""season"": ""fall"", ""year"": 2011}"
Locomotive Men Check Red Shirt,Men Shirts in Red for Casual,Apparel,Topwear,80.0,/static/images/fashion_16530.jpg,static/images/fashion_16530.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""red""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shirts"", ""season"": ""fall"", ""year"": 2011}"
Nike Men White Capri II Casual Shoe,Men Casual Shoes in White for Casual,Footwear,Shoes,55.0,/static/images/fashion_22705.jpg,static/images/fashion_22705.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""casual shoes"", ""season"": ""fall"", ""year"": 2011}"
Scullers Men Scul Purple White Shirt,Men Shirts in Purple for Casual,Apparel,Topwear,117.0,/static/images/fashion_7167.jpg,static/images/fashion_7167.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""purple""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shirts"", ""season"": ""fall"", ""year"": 2011}"
Fusion Beats Women White Printed Tunic,Women Tunics in White for Casual,Apparel,Topwear,90.0,/static/images/fashion_46240.jpg,static/images/fashion_46240.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tunics"", ""season"": ""summer"", ""year"": 2012}"
Mother Earth Women Blue Kurta,Women Kurtas in Green for Ethnic,Apparel,Topwear,127.0,/static/images/fashion_27277.jpg,static/images/fashion_27277.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""green""], ""patterns"": [], ""style"": [""ethnic""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""kurtas"", ""season"": ""fall"", ""year"": 2011}"
Inc 5 Women Brown Heels,Women Flats in Brown for Casual,Footwear,Shoes,92.0,/static/images/fashion_13042.jpg,static/images/fashion_13042.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""brown""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""flats"", ""season"": ""winter"", ""year"": 2012}"
Forever New Women Stone Cream Jacket,Women Jackets in Cream for Casual,Apparel,Topwear,139.0,/static/images/fashion_6889.jpg,static/images/fashion_6889.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""cream""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""jackets"", ""season"": ""summer"", ""year"": 2011}"
W Women Peach Kurta,Women Kurtas in Peach for Ethnic,Apparel,Topwear,62.0,/static/images/fashion_31312.jpg,static/images/fashion_31312.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""peach""], ""patterns"": [], ""style"": [""ethnic""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""kurtas"", ""season"": ""summer"", ""year"": 2012}"
Basics Men Blue Slim Fit Checked Shirt,Men Shirts in Blue for Casual,Apparel,Topwear,140.0,/static/images/fashion_12190.jpg,static/images/fashion_12190.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shirts"", ""season"": ""fall"", ""year"": 2011}"
Catwalk Women Golden Wedges,Women Heels in Gold for Casual,Footwear,Shoes,107.0,/static/images/fashion_55657.jpg,static/images/fashion_55657.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""gold""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""heels"", ""season"": ""winter"", ""year"": 2015}"
United Colors of Benetton Women Solid Purple Top,Women Tops in Purple for Casual,Apparel,Topwear,128.0,/static/images/fashion_19578.jpg,static/images/fashion_19578.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""purple""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tops"", ""season"": ""summer"", ""year"": 2011}"
Scullers For Her Women Blue Top,Women Tops in Blue for Casual,Apparel,Topwear,129.0,/static/images/fashion_27879.jpg,static/images/fashion_27879.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tops"", ""season"": ""summer"", ""year"": 2012}"
Rocia Women Copper Sandals,Women Flats in Copper for Casual,Footwear,Shoes,102.0,/static/images/fashion_34452.jpg,static/images/fashion_34452.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""copper""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""flats"", ""season"": ""winter"", ""year"": 2012}"
Classic Polo Men's Swiss Yellow T-shirt,Men Tshirts in Yellow for Casual,Apparel,Topwear,137.0,/static/images/fashion_6287.jpg,static/images/fashion_6287.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""yellow""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""summer"", ""year"": 2011}"
Tantra Men's Black Sabbath Navy T-shirt,Men Tshirts in Navy Blue for Casual,Apparel,Topwear,105.0,/static/images/fashion_7355.jpg,static/images/fashion_7355.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""navy blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""fall"", ""year"": 2011}"
Lino Perros Men Black Leather Belt,Men Belts in Black for Casual,Accessories,Belts,122.0,/static/images/fashion_46072.jpg,static/images/fashion_46072.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""belts"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""belts"", ""season"": ""summer"", ""year"": 2012}"
Gas Men Eldorado Tan Casual  Sandals,Men Sandals in Tan for Casual,Footwear,Sandal,87.0,/static/images/fashion_22537.jpg,static/images/fashion_22537.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""sandal"", ""colors"": [""tan""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sandals"", ""season"": ""summer"", ""year"": 2013}"
Enamor Women Pack of 3 Mid-Rise Bikini Brief,Women Briefs in Brown for Casual,Apparel,Innerwear,81.0,/static/images/fashion_28831.jpg,static/images/fashion_28831.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""innerwear"", ""colors"": [""brown""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""briefs"", ""season"": ""summer"", ""year"": 2017}"
French Connection Men White T-shirt,Men Tshirts in White for Casual,Apparel,Topwear,50.0,/static/images/fashion_43500.jpg,static/images/fashion_43500.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""summer"", ""year"": 2012}"
Carlton London Women Wedge Silver Sandal,Women Flats in Silver for Casual,Footwear,Shoes,77.0,/static/images/fashion_2627.jpg,static/images/fashion_2627.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""silver""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""flats"", ""season"": ""fall"", ""year"": 2010}"
Yelloe Off White Fur Zip Clutch,Women Clutches in Off White for Casual,Accessories,Bags,95.0,/static/images/fashion_27045.jpg,static/images/fashion_27045.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""bags"", ""colors"": [""off white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""clutches"", ""season"": ""summer"", ""year"": 2012}"
Palm Tree Kids Girls Printed White Tops,Women Tops in White for Casual,Apparel,Topwear,120.0,/static/images/fashion_13270.jpg,static/images/fashion_13270.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tops"", ""season"": ""fall"", ""year"": 2011}"
Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,Men Briefs in Grey for Casual,Apparel,Innerwear,148.0,/static/images/fashion_18698.jpg,static/images/fashion_18698.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""innerwear"", ""colors"": [""grey""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""briefs"", ""season"": ""summer"", ""year"": 2016}"
Revlon Super Lusterous Lipstick 304,Women Lipstick in Red for Casual,Personal Care,Lips,115.0,/static/images/fashion_55465.jpg,static/images/fashion_55465.jpg,"{""main_category"": ""personal care"", ""subcategory"": ""lips"", ""colors"": [""red""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""lipstick"", ""season"": ""spring"", ""year"": 2017}"
Formula 1 Go Men Perfume,Men Perfume and Body Mist in Green for Casual,Personal Care,Fragrance,147.0,/static/images/fashion_26197.jpg,static/images/fashion_26197.jpg,"{""main_category"": ""personal care"", ""subcategory"": ""fragrance"", ""colors"": [""green""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""perfume and body mist"", ""season"": ""spring"", ""year"": 2017}"
Palm Tree Girls Pink Top,Girls Tops in Pink for Casual,Apparel,Topwear,70.0,/static/images/fashion_31120.jpg,static/images/fashion_31120.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""pink""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""girls"", ""article_type"": ""tops"", ""season"": ""summer"", ""year"": 2012}"
ADIDAS Unisex Blue Cap,Unisex Caps in Blue for Sports,Accessories,Headwear,62.0,/static/images/fashion_25712.jpg,static/images/fashion_25712.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""headwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""unisex"", ""article_type"": ""caps"", ""season"": ""summer"", ""year"": 2012}"
United Colors of Benetton Men Olive Tshirts,Men Tshirts in Olive for Casual,Apparel,Topwear,77.0,/static/images/fashion_11527.jpg,static/images/fashion_11527.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""olive""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""fall"", ""year"": 2011}"
United Colors of Benetton Men Solid Black Wallets,Men Wallets in Black for Casual,Accessories,Wallets,119.0,/static/images/fashion_14869.jpg,static/images/fashion_14869.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""wallets"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""wallets"", ""season"": ""summer"", ""year"": 2011}"
Tokyo Talkies Women Yellow Top,Women Tops in Yellow for Casual,Apparel,Topwear,135.0,/static/images/fashion_40385.jpg,static/images/fashion_40385.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""yellow""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tops"", ""season"": ""summer"", ""year"": 2012}"
Arrow Sport Men Solid White Polo Tshirts,Men Tshirts in White for Casual,Apparel,Topwear,137.0,/static/images/fashion_15187.jpg,static/images/fashion_15187.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""fall"", ""year"": 2011}"
Lotto Women Coral Elegant Flip Flops,Women Flip Flops in Orange for Casual,Footwear,Flip Flops,75.0,/static/images/fashion_44725.jpg,static/images/fashion_44725.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""flip flops"", ""colors"": [""orange""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""flip flops"", ""season"": ""summer"", ""year"": 2012}"
Flying Machine Men Check Green Shirts,Men Shirts in Green for Casual,Apparel,Topwear,105.0,/static/images/fashion_14055.jpg,static/images/fashion_14055.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""green""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shirts"", ""season"": ""fall"", ""year"": 2011}"
Wrangler Men Applique Navy Blue Tshirt,Men Tshirts in Navy Blue for Casual,Apparel,Topwear,110.0,/static/images/fashion_20260.jpg,static/images/fashion_20260.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""navy blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""fall"", ""year"": 2011}"
Puma Men's Winglet II Grey Yellow White Flip Flop,Men Flip Flops in Grey for Casual,Footwear,Flip Flops,81.0,/static/images/fashion_7731.jpg,static/images/fashion_7731.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""flip flops"", ""colors"": [""grey""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""flip flops"", ""season"": ""winter"", ""year"": 2011}"
Lee Cooper Men Brown Casual Sandals,Men Sandals in Brown for Casual,Footwear,Sandal,103.0,/static/images/fashion_22153.jpg,static/images/fashion_22153.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""sandal"", ""colors"": [""brown""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sandals"", ""season"": ""summer"", ""year"": 2011}"
Puma Men Olive Techno Ind Sandal,Men Sandals in Olive for Casual,Footwear,Sandal,108.0,/static/images/fashion_43958.jpg,static/images/fashion_43958.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""sandal"", ""colors"": [""olive""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sandals"", ""season"": ""fall"", ""year"": 2012}"
Urban Yoga Women Printed Pink T-shirt,Women Tshirts in Pink for Casual,Apparel,Topwear,119.0,/static/images/fashion_28469.jpg,static/images/fashion_28469.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""pink""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tshirts"", ""season"": ""summer"", ""year"": 2012}"
Chromozome Men Charcoal Trunk Trunks,Men Trunk in Charcoal for Casual,Apparel,Innerwear,123.0,/static/images/fashion_50573.jpg,static/images/fashion_50573.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""innerwear"", ""colors"": [""charcoal""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""trunk"", ""season"": ""summer"", ""year"": 2016}"
Palm Tree Boys Check Blue Shirt,Boys Shirts in Blue for Casual,Apparel,Topwear,86.0,/static/images/fashion_34036.jpg,static/images/fashion_34036.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""boys"", ""article_type"": ""shirts"", ""season"": ""summer"", ""year"": 2012}"
Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,Men Shirts in Navy Blue for Casual,Apparel,Topwear,129.0,/static/images/fashion_8779.jpg,static/images/fashion_8779.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""navy blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shirts"", ""season"": ""fall"", ""year"": 2011}"
Murcia Women White With Stitch Bag,Women Handbags in White for Casual,Accessories,Bags,141.0,/static/images/fashion_3391.jpg,static/images/fashion_3391.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""bags"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""handbags"", ""season"": ""winter"", ""year"": 2015}"
Fastrack Men Black Watch,Men Watches in Black for Casual,Accessories,Watches,114.0,/static/images/fashion_43164.jpg,static/images/fashion_43164.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""watches"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""watches"", ""season"": ""winter"", ""year"": 2016}"
ADIDAS Men Stripe Polo White Polo T-shirt,Men Tshirts in White for Sports,Apparel,Topwear,93.0,/static/images/fashion_2243.jpg,static/images/fashion_2243.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""white""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""fall"", ""year"": 2010}"
Lovable Women Fiona Purple Bra,Women Bra in Purple for Casual,Apparel,Innerwear,146.0,/static/images/fashion_30496.jpg,static/images/fashion_30496.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""innerwear"", ""colors"": [""purple""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""bra"", ""season"": ""summer"", ""year"": 2014}"
Jockey Women Blue Lounge Pants,Women Lounge Pants in Blue for Casual,Apparel,Loungewear and Nightwear,71.0,/static/images/fashion_27421.jpg,static/images/fashion_27421.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""loungewear and nightwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""lounge pants"", ""season"": ""winter"", ""year"": 2015}"
Lotus Herbals Neem & Clove Purifying Face Wash,Women Face Wash and Cleanser in Green for Casual,Personal Care,Skin Care,106.0,/static/images/fashion_57756.jpg,static/images/fashion_57756.jpg,"{""main_category"": ""personal care"", ""subcategory"": ""skin care"", ""colors"": [""green""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""face wash and cleanser"", ""season"": ""spring"", ""year"": 2017}"
Sepia Women Printed Magenta Top,Women Tops in Magenta for Casual,Apparel,Topwear,63.0,/static/images/fashion_33213.jpg,static/images/fashion_33213.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""magenta""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tops"", ""season"": ""summer"", ""year"": 2012}"
Arrow Woman Olive Top,Women Tops in Olive for Casual,Apparel,Topwear,79.0,/static/images/fashion_39729.jpg,static/images/fashion_39729.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""olive""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tops"", ""season"": ""summer"", ""year"": 2012}"
Levis Men Grey Innerwear T-Shirt,Men Innerwear Vests in Grey for Casual,Apparel,Innerwear,126.0,/static/images/fashion_25376.jpg,static/images/fashion_25376.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""innerwear"", ""colors"": [""grey""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""innerwear vests"", ""season"": ""summer"", ""year"": 2016}"
Scullers Men Price Catch Black Shirts,Men Shirts in Black for Casual,Apparel,Topwear,93.0,/static/images/fashion_11143.jpg,static/images/fashion_11143.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shirts"", ""season"": ""fall"", ""year"": 2011}"
Fabindia Beige & Maroon Mull Printed Saree,Women Sarees in Beige for Ethnic,Apparel,Saree,134.0,/static/images/fashion_56684.jpg,static/images/fashion_56684.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""saree"", ""colors"": [""beige""], ""patterns"": [], ""style"": [""ethnic""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""sarees"", ""season"": ""fall"", ""year"": 2012}"
Gini and Jony Girl's Vanya White Polka Dot Kidswear,Women Dresses in White for Casual,Apparel,Dress,138.0,/static/images/fashion_4988.jpg,static/images/fashion_4988.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""dress"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""dresses"", ""season"": ""summer"", ""year"": 2011}"
Indian Terrain Men Blue T-shirt,Men Tshirts in Blue for Casual,Apparel,Topwear,91.0,/static/images/fashion_44341.jpg,static/images/fashion_44341.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""summer"", ""year"": 2012}"
Enroute Women Casual Black Flats,Women Heels in Black for Casual,Footwear,Shoes,81.0,/static/images/fashion_14431.jpg,static/images/fashion_14431.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""heels"", ""season"": ""summer"", ""year"": 2012}"
Baggit Women Umbrella Dum Brown Handbag,Women Handbags in Brown for Casual,Accessories,Bags,54.0,/static/images/fashion_20604.jpg,static/images/fashion_20604.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""bags"", ""colors"": [""brown""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""handbags"", ""season"": ""winter"", ""year"": 2015}"
Lencia Grey Swarovski Pearl Necklace,Women Necklace and Chains in Silver for Casual,Accessories,Jewellery,74.0,/static/images/fashion_52224.jpg,static/images/fashion_52224.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""jewellery"", ""colors"": [""silver""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""necklace and chains"", ""season"": ""summer"", ""year"": 2012}"
CASIO SHEEN Women Red Dial Watch SX017,Women Watches in Red for Casual,Accessories,Watches,143.0,/static/images/fashion_45293.jpg,static/images/fashion_45293.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""watches"", ""colors"": [""red""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""watches"", ""season"": ""winter"", ""year"": 2016}"
Maxima Men Black Watch,Men Watches in Black for Casual,Accessories,Watches,111.0,/static/images/fashion_36761.jpg,static/images/fashion_36761.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""watches"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""watches"", ""season"": ""winter"", ""year"": 2016}"
